district_nces_code,polygon_area,district_name,cbsa_title,median_sale_price,median_sale_price_per_sqft,total_sales
2504050,27722359.8988766,Dedham Public Schools,"Boston-Cambridge-Newton, MA-NH",389e3,261.2704918032787,940
2504260,39949549.573343,Dover,"Boston-Cambridge-Newton, MA-NH",935e3,273.39548225170313,276
2504290,81854042.5280333,Dover - Sherborn Public Schools,"Boston-Cambridge-Newton, MA-NH",817e3,264.0722724113968,491
2504320,55094029.3901307,Dracut Public Schools,"Boston-Cambridge-Newton, MA-NH",252e3,165.1676206050695,1283
2504410,123338660.535272,Duxbury Public Schools,"Boston-Cambridge-Newton, MA-NH",547e3,239.65206958608277,775
2504440,45345345.0430512,East Bridgewater Schools,"Boston-Cambridge-Newton, MA-NH",276502.0,173.9969135802469,528
2504620,75673634.0698659,Easton Public Schools,"Boston-Cambridge-Newton, MA-NH",33e4,186.27450980392157,919
2504770,9248277.93604973,Everett Public Schools,"Boston-Cambridge-Newton, MA-NH",335e3,200.83102493074793,826
2504800,36439108.2909921,Fairhaven Public Schools,"Boston-Cambridge-Newton, MA-NH",227e3,169.11764705882354,604
2504890,72697806.841234,Fitchburg,"Boston-Cambridge-Newton, MA-NH",153900.0,96.15384615384616,1390
2504950,53698304.1531242,Foxborough Public Schools,"Boston-Cambridge-Newton, MA-NH",360500.0,195.0,571
2504980,68460441.6105408,Framingham Public Schools,"Boston-Cambridge-Newton, MA-NH",34e4,201.5,2337
2505010,69615664.2830472,Franklin Public Schools,"Boston-Cambridge-Newton, MA-NH",350386.0,185.84366062917064,1228
2505070,191660913.021664,Freetown-Lakeville,"Boston-Cambridge-Newton, MA-NH",3e5,171.27403846153845,766
2505220,34001141.5850355,Georgetown Public Schools,"Boston-Cambridge-Newton, MA-NH",372e3,197.7205153617443,318
2505280,107311530.658791,Gloucester Public Schools,"Boston-Cambridge-Newton, MA-NH",337400.0,219.35096153846155,979
2505500,130492990.950675,Groton-Dunstable,"Boston-Cambridge-Newton, MA-NH",427500.0,179.21875,592
2505610,45085083.1905797,Halifax,"Boston-Cambridge-Newton, MA-NH",245e3,174.52830188679246,310
2505670,59656419.0934045,Hamilton-Wenham Regional School District,"Boston-Cambridge-Newton, MA-NH",483e3,238.31578947368422,432
2505790,40582268.4458661,Hanover Public Schools,"Boston-Cambridge-Newton, MA-NH",437500.0,219.74358974358975,496
2505880,70253366.5121109,Harvard Public Schools,"Boston-Cambridge-Newton, MA-NH",5e5,204.42219440967875,265
2505970,91992441.3817701,Haverhill Public Schools,"Boston-Cambridge-Newton, MA-NH",239900.0,143.01250679717236,2606
2506090,76600267.8266685,Hingham Public Schools,"Boston-Cambridge-Newton, MA-NH",655e3,320.9700427960057,1015
2506150,19051995.0647317,Holbrook Public Schools,"Boston-Cambridge-Newton, MA-NH",257e3,182.3793490460157,422
2506240,49280382.4266722,Holliston Public Schools,"Boston-Cambridge-Newton, MA-NH",425e3,206.34920634920636,629
2506300,13815549.562748,Hopedale Public Schools,"Boston-Cambridge-Newton, MA-NH",245e3,147.25130890052355,249
2506330,72113486.731482,Hopkinton Public Schools,"Boston-Cambridge-Newton, MA-NH",516720.0,209.72354623450906,886
2506390,30675397.1820224,Hudson Public Schools,"Boston-Cambridge-Newton, MA-NH",305e3,182.18085106382978,826
2506420,73678322.0277242,Hull Public Schools,"Boston-Cambridge-Newton, MA-NH",335e3,218.9922480620155,540
2506480,109910608.349038,Ipswich Public Schools,"Boston-Cambridge-Newton, MA-NH",39e4,209.72222222222223,582
2506510,128113028.973643,King Philip,"Boston-Cambridge-Newton, MA-NH",4e5,196.8670618120237,1315
2506540,48525661.5864307,Kingston,"Boston-Cambridge-Newton, MA-NH",356e3,189.71135940409684,576
2506660,19352157.4243502,Lawrence,"Boston-Cambridge-Newton, MA-NH",22e4,104.80530240265121,1373
2506840,42959946.8096826,Lexington Public Schools,"Boston-Cambridge-Newton, MA-NH",908e3,350.33557046979865,1277
2506900,39021609.7455546,Lincoln,"Boston-Cambridge-Newton, MA-NH",86e4,299.6005326231691,217
2506930,103439685.721427,Lincoln-Sudbury,"Boston-Cambridge-Newton, MA-NH",689e3,252.2489666909798,1023
2506960,44917583.6776816,Littleton Public Schools,"Boston-Cambridge-Newton, MA-NH",439e3,210.64814814814815,388
2507020,37407829.3857258,Lowell Public Schools,"Boston-Cambridge-Newton, MA-NH",207600.0,137.30355665839537,2791
2507080,71731040.6540773,Lunenburg Public Schools,"Boston-Cambridge-Newton, MA-NH",252e3,144.6167883211679,467
2507110,31706315.0115055,Lynn School Department,"Boston-Cambridge-Newton, MA-NH",25e4,165.77361018084395,2626
2507140,26205727.0682711,Lynnfield Public Schools,"Boston-Cambridge-Newton, MA-NH",556874.0,238.55421686746988,508
2507170,13496753.3371169,Malden Public Schools,"Boston-Cambridge-Newton, MA-NH",335e3,220.6035379812695,1582
2507230,52809302.3216197,Mansfield Public Schools,"Boston-Cambridge-Newton, MA-NH",345e3,193.27731092436974,696
2507260,15815654.460898,Marblehead Public Schools,"Boston-Cambridge-Newton, MA-NH",539e3,280.0134138162307,898
2507290,67588822.1675017,Marion,"Boston-Cambridge-Newton, MA-NH",44e4,211.84981054081985,234
2507320,57189826.5732381,Marlborough Public Schools,"Boston-Cambridge-Newton, MA-NH",283e3,167.33266733266734,1300
2507350,75835718.9395115,Marshfield Public Schools,"Boston-Cambridge-Newton, MA-NH",38e4,215.65183450429353,992
2507410,70793836.9667521,Masconomet,"Boston-Cambridge-Newton, MA-NH",491e3,217.66666666666666,670
2507470,62502305.1091001,Mattapoisett Public Schools,"Boston-Cambridge-Newton, MA-NH",402412.0,222.94293628808865,267
2507500,13987417.4224321,Maynard Public Schools,"Boston-Cambridge-Newton, MA-NH",308250.0,189.02439024390245,515
2507530,37750792.6308469,Medfield Public Schools,"Boston-Cambridge-Newton, MA-NH",62e4,255.30035335689047,518
2507560,22177173.2176431,Medford Public Schools,"Boston-Cambridge-Newton, MA-NH",435e3,281.42589118198873,1769
2507590,30164736.9109693,Medway Public Schools,"Boston-Cambridge-Newton, MA-NH",35e4,189.25,527
2507620,12574619.974524,Melrose Public Schools,"Boston-Cambridge-Newton, MA-NH",44e4,265.34653465346537,1144
2507680,102885084.894883,Mendon-Upton,"Boston-Cambridge-Newton, MA-NH",398100.0,168.8235294117647,557
2507740,59762826.3086769,Methuen Public Schools,"Boston-Cambridge-Newton, MA-NH",27e4,159.4387755102041,1929
2507770,186777302.880748,Middleborough Public Schools,"Boston-Cambridge-Newton, MA-NH",255e3,152.77777777777777,855
2507830,37204678.1351101,Middleton Public Schools,"Boston-Cambridge-Newton, MA-NH",45e4,218.77781073865322,417
2507860,38852574.2065486,Milford Public Schools,"Boston-Cambridge-Newton, MA-NH",272500.0,157.72870662460568,1075
2507920,31683380.9514347,Millis Public Schools,"Boston-Cambridge-Newton, MA-NH",349900.0,189.59435626102294,356
2507980,33768494.293736,Milton Public Schools,"Boston-Cambridge-Newton, MA-NH",535e3,280.95238095238096,874
2508220,8145627.30463995,Nahant Public Schools,"Boston-Cambridge-Newton, MA-NH",45e4,265.214963707426,117
2508310,170758440.488444,Nashoba,"Boston-Cambridge-Newton, MA-NH",429900.0,184.21052631578948,862
2508340,41379205.9556742,Natick Public Schools,"Boston-Cambridge-Newton, MA-NH",458e3,263.21709786276716,1517
2508370,32861666.1902893,Needham Public Schools,"Boston-Cambridge-Newton, MA-NH",8e5,334.97402242275086,1144
2508580,27560023.3407303,Newburyport Public Schools,"Boston-Cambridge-Newton, MA-NH",429e3,272.62180974477957,1038
2508610,47056727.5127031,Newton Public Schools,"Boston-Cambridge-Newton, MA-NH",825e3,378.7878787878788,2936
2508640,40028096.4622996,Norfolk,"Boston-Cambridge-Newton, MA-NH",464900.0,209.90447461035697,497
2508700,72485217.7630396,North Andover Schools,"Boston-Cambridge-Newton, MA-NH",396e3,198.88991674375578,1327
2508730,49892777.0281403,North Attleborough Schools,"Boston-Cambridge-Newton, MA-NH",293500.0,173.38709677419354,1118
2508790,207758135.986999,North Middlesex,"Boston-Cambridge-Newton, MA-NH",26e4,138.3061383061383,863
2508820,37282446.0990329,North Reading Schools,"Boston-Cambridge-Newton, MA-NH",425e3,233.65122615803816,644
2508880,47790100.6734932,Northborough,"Boston-Cambridge-Newton, MA-NH",362500.0,195.1904761904762,627
2508910,88006704.5403283,Northboro-Southboro,"Boston-Cambridge-Newton, MA-NH",403e3,200.4830917874396,1032
2509030,54871987.2203605,Norwell Public Schools,"Boston-Cambridge-Newton, MA-NH",569e3,243.56617647058823,496
2509060,27332621.3303716,Norwood Public Schools,"Boston-Cambridge-Newton, MA-NH",375e3,243.39542760372566,889
2509150,223277688.369589,Old Rochester,"Boston-Cambridge-Newton, MA-NH",405e3,201.82992465016147,706
2509360,43459241.3779234,Peabody Public Schools,"Boston-Cambridge-Newton, MA-NH",325e3,206.18556701030928,1510
2509420,60564304.9872896,Pembroke Public Schools,"Boston-Cambridge-Newton, MA-NH",32e4,189.38325991189427,697
2509450,85282624.9179656,Pentucket,"Boston-Cambridge-Newton, MA-NH",361100.0,186.93693693693695,769
2509690,29861159.7030068,Plainville,"Boston-Cambridge-Newton, MA-NH",315e3,184.07534246575344,346
2509720,286137583.098895,Plymouth Public Schools,"Boston-Cambridge-Newton, MA-NH",299e3,177.69607843137254,3054
2509780,39032204.4215511,Plympton,"Boston-Cambridge-Newton, MA-NH",334699.0,167.758689572513,119
2509870,70246498.9955177,Quincy Public Schools,"Boston-Cambridge-Newton, MA-NH",35e4,262.8120893561104,3014
2509930,26937624.5438707,Randolph Public Schools,"Boston-Cambridge-Newton, MA-NH",265e3,169.17,1067
2509990,26686311.7183884,Reading Public Schools,"Boston-Cambridge-Newton, MA-NH",444e3,274.0026304252521,1074
2510050,19140936.1632153,Revere,"Boston-Cambridge-Newton, MA-NH",31e4,187.77739842949813,1382
2510140,93186561.0929876,Rochester Public Schools,"Boston-Cambridge-Newton, MA-NH",371770.0,176.1904761904762,205
2510170,26111571.9891581,Rockland Public Schools,"Boston-Cambridge-Newton, MA-NH",255e3,176.99115044247787,649
2510200,45348422.8424841,Rockport Public Schools,"Boston-Cambridge-Newton, MA-NH",39e4,280.7692307692308,351
2510380,24747790.1821087,Salem Public Schools,"Boston-Cambridge-Newton, MA-NH",294e3,198.46153846153845,1991
2510500,30453723.6542183,Saugus Public Schools,"Boston-Cambridge-Newton, MA-NH",33e4,215.8920539730135,944
2510560,46886471.5473165,Scituate,"Boston-Cambridge-Newton, MA-NH",49e4,253.82262996941895,946
2510620,63083079.5873514,Sharon Public Schools,"Boston-Cambridge-Newton, MA-NH",46e4,235.35062439961575,671
2510710,41908259.7267881,Sherborn School District,"Boston-Cambridge-Newton, MA-NH",731e3,252.128356254093,215
2510830,132642949.198561,Silver Lake Regional School District,"Boston-Cambridge-Newton, MA-NH",323e3,181.4785992217899,1005
2510890,10857597.6442976,Somerville Public Schools,"Boston-Cambridge-Newton, MA-NH",567500.0,406.33608815427,2081
2510980,40216603.8668353,Southborough,"Boston-Cambridge-Newton, MA-NH",52e4,214.85182632667127,405
2511220,17096650.6854772,Stoneham Public Schools,"Boston-Cambridge-Newton, MA-NH",388700.0,245.23809523809524,827
2511250,42522657.1631752,Stoughton Public Schools,"Boston-Cambridge-Newton, MA-NH",284300.0,175.26071842410198,1062
2511340,64418076.2518551,Sudbury Public Schools,"Boston-Cambridge-Newton, MA-NH",675e3,242.600679281902,806
2511430,9918535.62250973,Swampscott Public Schools,"Boston-Cambridge-Newton, MA-NH",407e3,219.77052074139453,711
2511520,125639235.199159,Taunton Public Schools,"Boston-Cambridge-Newton, MA-NH",229e3,144.17379855167874,1857
2511580,54799807.6854669,Tewksbury Public Schools,"Boston-Cambridge-Newton, MA-NH",332e3,205.88235294117646,1281
2511670,33589162.4493447,Topsfield Public Schools,"Boston-Cambridge-Newton, MA-NH",530900.0,216.34615384615384,253
2511740,166521615.298208,Triton,"Boston-Cambridge-Newton, MA-NH",38e4,206.57142857142858,967
2511760,47187517.6124905,Tyngsborough Public Schools,"Boston-Cambridge-Newton, MA-NH",3e5,162.76265931794694,512
2511910,20515812.6706483,Wakefield Public Schools,"Boston-Cambridge-Newton, MA-NH",415e3,249.95,1036
2511970,54322340.4538701,Walpole Public Schools,"Boston-Cambridge-Newton, MA-NH",416500.0,222.79549718574108,956
2512000,41659117.252649,Waltham Public Schools,"Boston-Cambridge-Newton, MA-NH",43e4,283.9007501442585,2165
2512060,114055859.372024,Wareham,"Boston-Cambridge-Newton, MA-NH",212e3,174.28571428571428,1090
2512180,9932815.74306046,Watertown Public Schools,"Boston-Cambridge-Newton, MA-NH",46e4,314.8418491484185,1110
2512210,41052626.6378889,Wayland Public Schools,"Boston-Cambridge-Newton, MA-NH",655e3,283.0856334041047,665
2512270,27129285.2363591,Wellesley Public Schools,"Boston-Cambridge-Newton, MA-NH",11e5,417.9936305732484,1112
2512420,40519515.4115659,West Bridgewater Schools,"Boston-Cambridge-Newton, MA-NH",285e3,183.09310479158552,270
2512600,54298004.3238177,Westborough Public Schools,"Boston-Cambridge-Newton, MA-NH",38e4,203.22773460848774,776
2512660,82022124.3603227,Westford Public Schools,"Boston-Cambridge-Newton, MA-NH",402500.0,207.41758241758242,907
2512750,42998119.5536897,Weston Public Schools,"Boston-Cambridge-Newton, MA-NH",1348e3,376.6064444030546,454
2512810,28868513.1446476,Westwood Public Schools,"Boston-Cambridge-Newton, MA-NH",615e3,313.588850174216,503
2512840,47423951.6662867,Weymouth Public Schools,"Boston-Cambridge-Newton, MA-NH",299e3,214.7766323024055,2229
2512930,58664766.4044504,Whitman-Hanson,"Boston-Cambridge-Newton, MA-NH",285e3,176.37540453074433,1005
2513050,44032561.9775898,Wilmington Public Schools,"Boston-Cambridge-Newton, MA-NH",405e3,234.375,717
2513110,16518303.078502,Winchester Public Schools,"Boston-Cambridge-Newton, MA-NH",78e4,336.3636363636364,925
2513170,11011988.1536689,Winthrop Public Schools,"Boston-Cambridge-Newton, MA-NH",33e4,220.83333333333334,582
2513200,33508721.7410115,Woburn Public Schools,"Boston-Cambridge-Newton, MA-NH",38e4,244.34571890145395,1350
2513290,58223772.8083363,Wrentham,"Boston-Cambridge-Newton, MA-NH",415e3,189.82002249718786,472
2700013,385952908.926345,Waterville-Elysian-Morristown Public Schools,"Minneapolis-St. Paul-Bloomington, MN-WI",144e3,84.25414364640883,254
2700017,427247917.912555,Chisago Lakes School District,"Minneapolis-St. Paul-Bloomington, MN-WI",185e3,108.82708585247885,1188
2700023,779314746.09629,Buffalo Lk-Hector-Stewart Public Sc,"Minneapolis-St. Paul-Bloomington, MN-WI",65e3,41.95601851851852,132
2700102,644221581.887753,Sibley East School District,"Minneapolis-St. Paul-Bloomington, MN-WI",11e4,65.01809408926417,212
2700123,289099938.651442,Howard Lake-Waverly-Winsted,"Minneapolis-St. Paul-Bloomington, MN-WI",144500.0,89.37034529451591,391
2700128,714304723.083951,Glencoe-Silver Lake School District,"Minneapolis-St. Paul-Bloomington, MN-WI",122e3,69.98213222156045,475
2702640,106868824.407804,Lester Prairie Public School District,"Minneapolis-St. Paul-Bloomington, MN-WI",145500.0,78.63695937090432,106
2702760,2125720866.59352,Aitkin Public School District,"Minneapolis-St. Paul-Bloomington, MN-WI",159900.0,107.421875,532
2703150,349910984.30916,Annandale Public School District,"Minneapolis-St. Paul-Bloomington, MN-WI",176250.0,109.6938775510204,519
2703180,443449056.372723,Anoka-Hennepin Public School District,"Minneapolis-St. Paul-Bloomington, MN-WI",182500.0,103.61681329423264,11576
2703870,285911860.446212,Becker Public School District,"Minneapolis-St. Paul-Bloomington, MN-WI",176900.0,99.86216402481048,594
2704050,278524224.487304,Belle Plaine Public School District,"Minneapolis-St. Paul-Bloomington, MN-WI",181300.0,102.3391812865497,489
2705460,167306618.945519,Big Lake Public School District,"Minneapolis-St. Paul-Bloomington, MN-WI",17e4,102.14168039538716,1158
2705790,99427460.2619286,Bloomington Public School District,"Minneapolis-St. Paul-Bloomington, MN-WI",195e3,117.46794871794872,3656
2706060,357922183.459854,Braham Public School District,"Minneapolis-St. Paul-Bloomington, MN-WI",13e4,83.82642998027613,221
2706240,8670228.26344761,Brooklyn Center School District,"Minneapolis-St. Paul-Bloomington, MN-WI",13e4,87.88351534061363,418
2707200,385818897.158726,Buffalo-Hanover-Montrose Public School,"Minneapolis-St. Paul-Bloomington, MN-WI",185e3,102.56519880290722,1544
2707290,93881990.844431,Burnsville Public School District,"Minneapolis-St. Paul-Bloomington, MN-WI",19e4,104.64629552113855,3227
2707410,635338755.193221,Cambridge-Isanti Public School District,"Minneapolis-St. Paul-Bloomington, MN-WI",150417.0,96.07756721022477,1602
2707500,345370911.875733,Cannon Falls Public School District,"Minneapolis-St. Paul-Bloomington, MN-WI",17e4,100.58881256133465,301
2708100,71474684.3094078,Centennial Public School District,"Minneapolis-St. Paul-Bloomington, MN-WI",195e3,112.58241758241758,1540
2708190,213640493.953887,Eastern Carver City School District,"Minneapolis-St. Paul-Bloomington, MN-WI",251688.0,120.2503352704515,3345
2709330,172723174.447688,Cleveland Public School District,"Minneapolis-St. Paul-Bloomington, MN-WI",219e3,126.5495867768595,58
2709510,22721101.9089941,Columbia Heights Public School District,"Minneapolis-St. Paul-Bloomington, MN-WI",155e3,100.18298261665142,1774
2710060,456812553.999494,Dassel-Cokato Public School District,"Minneapolis-St. Paul-Bloomington, MN-WI",142e3,83.78378378378379,387
2710170,167854845.603106,Delano Public School District,"Minneapolis-St. Paul-Bloomington, MN-WI",251654.0,118.81805359661494,568
2711250,33238648.6001781,Edina Public School District,"Minneapolis-St. Paul-Bloomington, MN-WI",380100.0,166.42192853646597,2164
2711370,437934506.745961,Elk River Public School District,"Minneapolis-St. Paul-Bloomington, MN-WI",199900.0,104.69043151969981,4332
2711670,81380769.371446,Minnetonka Public School District,"Minneapolis-St. Paul-Bloomington, MN-WI",33e4,141.0891089108911,2039
2711820,204307671.947057,Farmington Area Public Schools,"Minneapolis-St. Paul-Bloomington, MN-WI",202e3,110.0,2142
2712240,688091853.948389,Foley Public School District,"Minneapolis-St. Paul-Bloomington, MN-WI",135500.0,84.070796460177,286
2712270,553238454.15326,Forest Lake Public School District,"Minneapolis-St. Paul-Bloomington, MN-WI",200500.0,108.42105263157895,2082
